id,activityhour,steptotal,hour_steps,day_of_week_steps,calories,hour_calories,day_of_week_calories
1503960366,2016-04-27 22:00:00,0,22,Wednesday,47,22,Wednesday
1503960366,2016-04-27 23:00:00,0,23,Wednesday,47,23,Wednesday
1503960366,2016-04-28 00:00:00,0,0,Thursday,47,0,Thursday
1503960366,2016-04-28 01:00:00,127,1,Thursday,62,1,Thursday
1503960366,2016-04-28 02:00:00,0,2,Thursday,48,2,Thursday
1503960366,2016-04-28 03:00:00,0,3,Thursday,47,3,Thursday
1503960366,2016-04-28 04:00:00,0,4,Thursday,48,4,Thursday
1503960366,2016-04-28 05:00:00,0,5,Thursday,47,5,Thursday
1503960366,2016-04-28 06:00:00,0,6,Thursday,48,6,Thursday
1503960366,2016-04-28 07:00:00,14,7,Thursday,49,7,Thursday
1503960366,2016-04-28 08:00:00,128,8,Thursday,63,8,Thursday
1503960366,2016-04-28 09:00:00,1192,9,Thursday,116,9,Thursday
1503960366,2016-04-28 10:00:00,987,10,Thursday,105,10,Thursday
1503960366,2016-04-28 11:00:00,288,11,Thursday,73,11,Thursday
1503960366,2016-04-28 12:00:00,317,12,Thursday,78,12,Thursday
1503960366,2016-04-28 13:00:00,1144,13,Thursday,108,13,Thursday
1503960366,2016-04-28 14:00:00,1512,14,Thursday,124,14,Thursday
1503960366,2016-04-28 15:00:00,115,15,Thursday,61,15,Thursday
1503960366,2016-04-28 16:00:00,554,16,Thursday,81,16,Thursday
1503960366,2016-04-28 17:00:00,235,17,Thursday,72,17,Thursday
1503960366,2016-04-28 18:00:00,1829,18,Thursday,138,18,Thursday
1503960366,2016-04-28 19:00:00,13,19,Thursday,56,19,Thursday
1503960366,2016-04-28 20:00:00,2122,20,Thursday,151,20,Thursday
1503960366,2016-04-28 21:00:00,986,21,Thursday,103,21,Thursday
1503960366,2016-04-28 22:00:00,16,22,Thursday,55,22,Thursday
1503960366,2016-04-28 23:00:00,1512,23,Thursday,121,23,Thursday
1503960366,2016-04-29 00:00:00,202,0,Friday,65,0,Friday
1503960366,2016-04-29 01:00:00,0,1,Friday,49,1,Friday
1503960366,2016-04-29 02:00:00,71,2,Friday,54,2,Friday
1503960366,2016-04-29 03:00:00,0,3,Friday,47,3,Friday
1503960366,2016-04-29 04:00:00,0,4,Friday,47,4,Friday
1503960366,2016-04-29 05:00:00,0,5,Friday,48,5,Friday
1503960366,2016-04-29 06:00:00,0,6,Friday,47,6,Friday
1503960366,2016-04-29 07:00:00,27,7,Friday,52,7,Friday
1503960366,2016-04-29 08:00:00,201,8,Friday,67,8,Friday
1503960366,2016-04-29 09:00:00,1820,9,Friday,142,9,Friday
1503960366,2016-04-29 10:00:00,44,10,Friday,60,10,Friday
1503960366,2016-04-29 11:00:00,104,11,Friday,60,11,Friday
1503960366,2016-04-29 12:00:00,214,12,Friday,65,12,Friday
1503960366,2016-04-29 13:00:00,41,13,Friday,62,13,Friday
1503960366,2016-04-29 14:00:00,1711,14,Friday,136,14,Friday
1503960366,2016-04-29 15:00:00,1076,15,Friday,110,15,Friday
1503960366,2016-04-29 16:00:00,285,16,Friday,73,16,Friday
1503960366,2016-04-29 17:00:00,380,17,Friday,75,17,Friday
1503960366,2016-04-29 18:00:00,118,18,Friday,60,18,Friday
1503960366,2016-04-29 19:00:00,267,19,Friday,71,19,Friday
1503960366,2016-04-29 20:00:00,386,20,Friday,80,20,Friday
1503960366,2016-04-29 21:00:00,1366,21,Friday,118,21,Friday
1503960366,2016-04-29 22:00:00,1111,22,Friday,111,22,Friday
1503960366,2016-04-29 23:00:00,1757,23,Friday,140,23,Friday
1503960366,2016-04-30 00:00:00,19,0,Saturday,51,0,Saturday
1503960366,2016-04-30 01:00:00,65,1,Saturday,57,1,Saturday
1503960366,2016-04-30 02:00:00,0,2,Saturday,47,2,Saturday
1503960366,2016-04-30 03:00:00,6,3,Saturday,49,3,Saturday
1503960366,2016-04-30 04:00:00,0,4,Saturday,47,4,Saturday
1503960366,2016-04-30 05:00:00,0,5,Saturday,48,5,Saturday
1503960366,2016-04-30 06:00:00,0,6,Saturday,48,6,Saturday
1503960366,2016-04-30 07:00:00,0,7,Saturday,48,7,Saturday
1503960366,2016-04-30 08:00:00,60,8,Saturday,52,8,Saturday
1503960366,2016-04-30 09:00:00,148,9,Saturday,64,9,Saturday
1503960366,2016-04-30 10:00:00,239,10,Saturday,72,10,Saturday
1503960366,2016-04-30 11:00:00,127,11,Saturday,62,11,Saturday
1503960366,2016-04-30 12:00:00,92,12,Saturday,58,12,Saturday
1503960366,2016-04-30 13:00:00,141,13,Saturday,65,13,Saturday
1503960366,2016-04-30 14:00:00,520,14,Saturday,85,14,Saturday
1503960366,2016-04-30 15:00:00,993,15,Saturday,94,15,Saturday
1503960366,2016-04-30 16:00:00,3388,16,Saturday,203,16,Saturday
1503960366,2016-04-30 17:00:00,2176,17,Saturday,160,17,Saturday
1503960366,2016-04-30 18:00:00,2319,18,Saturday,159,18,Saturday
1503960366,2016-04-30 19:00:00,92,19,Saturday,60,19,Saturday
1503960366,2016-04-30 20:00:00,117,20,Saturday,62,20,Saturday
1503960366,2016-04-30 21:00:00,840,21,Saturday,96,21,Saturday
1503960366,2016-04-30 22:00:00,2139,22,Saturday,144,22,Saturday
1503960366,2016-04-30 23:00:00,1192,23,Saturday,116,23,Saturday
1503960366,2016-05-01 00:00:00,247,0,Sunday,64,0,Sunday
1503960366,2016-05-01 01:00:00,59,1,Sunday,60,1,Sunday
1503960366,2016-05-01 02:00:00,36,2,Sunday,50,2,Sunday
1503960366,2016-05-01 03:00:00,4,3,Sunday,48,3,Sunday
1503960366,2016-05-01 04:00:00,0,4,Sunday,47,4,Sunday
1503960366,2016-05-01 05:00:00,0,5,Sunday,48,5,Sunday
1503960366,2016-05-01 06:00:00,0,6,Sunday,47,6,Sunday
1503960366,2016-05-01 07:00:00,41,7,Sunday,52,7,Sunday
1503960366,2016-05-01 08:00:00,94,8,Sunday,56,8,Sunday
1503960366,2016-05-01 09:00:00,198,9,Sunday,67,9,Sunday
1503960366,2016-05-01 10:00:00,146,10,Sunday,61,10,Sunday
1503960366,2016-05-01 11:00:00,103,11,Sunday,65,11,Sunday
1503960366,2016-05-01 12:00:00,130,12,Sunday,66,12,Sunday
1503960366,2016-05-01 13:00:00,85,13,Sunday,57,13,Sunday
1503960366,2016-05-01 14:00:00,540,14,Sunday,91,14,Sunday
1503960366,2016-05-01 15:00:00,294,15,Sunday,81,15,Sunday
1503960366,2016-05-01 16:00:00,823,16,Sunday,97,16,Sunday
1503960366,2016-05-01 17:00:00,1053,17,Sunday,108,17,Sunday
1503960366,2016-05-01 18:00:00,2007,18,Sunday,159,18,Sunday
1503960366,2016-05-01 19:00:00,177,19,Sunday,71,19,Sunday
1503960366,2016-05-01 20:00:00,93,20,Sunday,59,20,Sunday
1503960366,2016-05-01 21:00:00,363,21,Sunday,86,21,Sunday
1503960366,2016-05-01 22:00:00,1552,22,Sunday,127,22,Sunday
1503960366,2016-05-01 23:00:00,2557,23,Sunday,161,23,Sunday
1503960366,2016-05-02 00:00:00,0,0,Monday,50,0,Monday
1503960366,2016-05-02 01:00:00,119,1,Monday,59,1,Monday
1503960366,2016-05-02 02:00:00,0,2,Monday,47,2,Monday
1503960366,2016-05-02 03:00:00,21,3,Monday,49,3,Monday
1503960366,2016-05-02 04:00:00,0,4,Monday,47,4,Monday
1503960366,2016-05-02 05:00:00,0,5,Monday,47,5,Monday
1503960366,2016-05-02 06:00:00,0,6,Monday,47,6,Monday
1503960366,2016-05-02 07:00:00,28,7,Monday,51,7,Monday
1503960366,2016-05-02 08:00:00,245,8,Monday,68,8,Monday
1503960366,2016-05-02 09:00:00,1690,9,Monday,142,9,Monday
1503960366,2016-05-02 10:00:00,369,10,Monday,82,10,Monday
1503960366,2016-05-02 11:00:00,384,11,Monday,78,11,Monday
1503960366,2016-05-02 12:00:00,2116,12,Monday,153,12,Monday
1503960366,2016-05-02 13:00:00,1064,13,Monday,107,13,Monday
1503960366,2016-05-02 14:00:00,355,14,Monday,75,14,Monday
1503960366,2016-05-02 15:00:00,418,15,Monday,76,15,Monday
1503960366,2016-05-02 16:00:00,420,16,Monday,88,16,Monday
1503960366,2016-05-02 17:00:00,340,17,Monday,73,17,Monday
1503960366,2016-05-02 18:00:00,227,18,Monday,68,18,Monday
1503960366,2016-05-02 19:00:00,235,19,Monday,73,19,Monday
1503960366,2016-05-02 20:00:00,3903,20,Monday,231,20,Monday
1503960366,2016-05-02 21:00:00,1427,21,Monday,119,21,Monday
1503960366,2016-05-02 22:00:00,945,22,Monday,106,22,Monday
1503960366,2016-05-02 23:00:00,404,23,Monday,80,23,Monday
1503960366,2016-05-03 00:00:00,55,0,Tuesday,54,0,Tuesday
1503960366,2016-05-03 01:00:00,79,1,Tuesday,58,1,Tuesday
1503960366,2016-05-03 02:00:00,20,2,Tuesday,49,2,Tuesday
1503960366,2016-05-03 03:00:00,110,3,Tuesday,57,3,Tuesday
1503960366,2016-05-03 04:00:00,0,4,Tuesday,47,4,Tuesday
1503960366,2016-05-03 05:00:00,0,5,Tuesday,47,5,Tuesday
1503960366,2016-05-03 06:00:00,16,6,Tuesday,50,6,Tuesday
1503960366,2016-05-03 07:00:00,23,7,Tuesday,51,7,Tuesday
1503960366,2016-05-03 08:00:00,158,8,Tuesday,64,8,Tuesday
1503960366,2016-05-03 09:00:00,1391,9,Tuesday,114,9,Tuesday
1503960366,2016-05-03 10:00:00,955,10,Tuesday,99,10,Tuesday
1503960366,2016-05-03 11:00:00,297,11,Tuesday,74,11,Tuesday
1503960366,2016-05-03 12:00:00,396,12,Tuesday,81,12,Tuesday
1503960366,2016-05-03 13:00:00,309,13,Tuesday,83,13,Tuesday
1503960366,2016-05-03 14:00:00,384,14,Tuesday,88,14,Tuesday
1503960366,2016-05-03 15:00:00,1719,15,Tuesday,136,15,Tuesday
1503960366,2016-05-03 16:00:00,870,16,Tuesday,103,16,Tuesday
1503960366,2016-05-03 17:00:00,690,17,Tuesday,89,17,Tuesday
1503960366,2016-05-03 18:00:00,3119,18,Tuesday,191,18,Tuesday
1503960366,2016-05-03 19:00:00,140,19,Tuesday,58,19,Tuesday
1503960366,2016-05-03 20:00:00,6,20,Tuesday,50,20,Tuesday
1503960366,2016-05-03 21:00:00,1333,21,Tuesday,109,21,Tuesday
1503960366,2016-05-03 22:00:00,2549,22,Tuesday,163,22,Tuesday
1503960366,2016-05-03 23:00:00,484,23,Tuesday,77,23,Tuesday
1503960366,2016-05-04 00:00:00,400,0,Wednesday,79,0,Wednesday
1503960366,2016-05-04 01:00:00,18,1,Wednesday,53,1,Wednesday
1503960366,2016-05-04 02:00:00,0,2,Wednesday,47,2,Wednesday
1503960366,2016-05-04 03:00:00,0,3,Wednesday,47,3,Wednesday
1503960366,2016-05-04 04:00:00,0,4,Wednesday,47,4,Wednesday
1503960366,2016-05-04 05:00:00,0,5,Wednesday,47,5,Wednesday
1503960366,2016-05-04 06:00:00,0,6,Wednesday,47,6,Wednesday
1503960366,2016-05-04 07:00:00,0,7,Wednesday,47,7,Wednesday
1503960366,2016-05-04 08:00:00,68,8,Wednesday,53,8,Wednesday
1503960366,2016-05-04 09:00:00,1470,9,Wednesday,125,9,Wednesday
1503960366,2016-05-04 10:00:00,598,10,Wednesday,87,10,Wednesday
1503960366,2016-05-04 11:00:00,194,11,Wednesday,65,11,Wednesday
1503960366,2016-05-04 12:00:00,366,12,Wednesday,75,12,Wednesday
1503960366,2016-05-04 13:00:00,318,13,Wednesday,76,13,Wednesday
1503960366,2016-05-04 14:00:00,2284,14,Wednesday,152,14,Wednesday
1503960366,2016-05-04 15:00:00,138,15,Wednesday,65,15,Wednesday
1503960366,2016-05-04 16:00:00,144,16,Wednesday,64,16,Wednesday
1503960366,2016-05-04 17:00:00,341,17,Wednesday,71,17,Wednesday
1503960366,2016-05-04 18:00:00,2041,18,Wednesday,145,18,Wednesday
1503960366,2016-05-04 19:00:00,205,19,Wednesday,78,19,Wednesday
1503960366,2016-05-04 20:00:00,1316,20,Wednesday,124,20,Wednesday
1503960366,2016-05-04 21:00:00,1106,21,Wednesday,110,21,Wednesday
1503960366,2016-05-04 22:00:00,93,22,Wednesday,63,22,Wednesday
1503960366,2016-05-04 23:00:00,0,23,Wednesday,52,23,Wednesday
1503960366,2016-05-05 00:00:00,70,0,Thursday,56,0,Thursday
1503960366,2016-05-05 01:00:00,113,1,Thursday,58,1,Thursday
1503960366,2016-05-05 02:00:00,19,2,Thursday,52,2,Thursday
1503960366,2016-05-05 03:00:00,0,3,Thursday,47,3,Thursday
1503960366,2016-05-05 04:00:00,44,4,Thursday,53,4,Thursday
1503960366,2016-05-05 05:00:00,0,5,Thursday,47,5,Thursday
1503960366,2016-05-05 06:00:00,8,6,Thursday,49,6,Thursday
1503960366,2016-05-05 07:00:00,23,7,Thursday,51,7,Thursday
1503960366,2016-05-05 08:00:00,107,8,Thursday,61,8,Thursday
1503960366,2016-05-05 09:00:00,1615,9,Thursday,131,9,Thursday
1503960366,2016-05-05 10:00:00,360,10,Thursday,78,10,Thursday
1503960366,2016-05-05 11:00:00,28,11,Thursday,59,11,Thursday
1503960366,2016-05-05 12:00:00,318,12,Thursday,75,12,Thursday
1503960366,2016-05-05 13:00:00,1231,13,Thursday,110,13,Thursday
1503960366,2016-05-05 14:00:00,375,14,Thursday,75,14,Thursday
1503960366,2016-05-05 15:00:00,187,15,Thursday,72,15,Thursday
1503960366,2016-05-05 16:00:00,989,16,Thursday,102,16,Thursday
1503960366,2016-05-05 17:00:00,2217,17,Thursday,154,17,Thursday
1503960366,2016-05-05 18:00:00,715,18,Thursday,95,18,Thursday
1503960366,2016-05-05 19:00:00,348,19,Thursday,82,19,Thursday
1503960366,2016-05-05 20:00:00,283,20,Thursday,79,20,Thursday
1503960366,2016-05-05 21:00:00,3897,21,Thursday,219,21,Thursday
1503960366,2016-05-05 22:00:00,900,22,Thursday,95,22,Thursday
1503960366,2016-05-05 23:00:00,200,23,Thursday,60,23,Thursday
1503960366,2016-05-06 00:00:00,186,0,Friday,68,0,Friday
1503960366,2016-05-06 01:00:00,4,1,Friday,51,1,Friday
1503960366,2016-05-06 02:00:00,88,2,Friday,57,2,Friday
1503960366,2016-05-06 03:00:00,0,3,Friday,47,3,Friday
1503960366,2016-05-06 04:00:00,19,4,Friday,48,4,Friday
1503960366,2016-05-06 05:00:00,0,5,Friday,47,5,Friday
1503960366,2016-05-06 06:00:00,0,6,Friday,48,6,Friday
1503960366,2016-05-06 07:00:00,23,7,Friday,51,7,Friday
1503960366,2016-05-06 08:00:00,146,8,Friday,63,8,Friday
1503960366,2016-05-06 09:00:00,1683,9,Friday,134,9,Friday
1503960366,2016-05-06 10:00:00,504,10,Friday,85,10,Friday
1503960366,2016-05-06 11:00:00,234,11,Friday,65,11,Friday
1503960366,2016-05-06 12:00:00,261,12,Friday,72,12,Friday
1503960366,2016-05-06 13:00:00,175,13,Friday,66,13,Friday
1503960366,2016-05-06 14:00:00,535,14,Friday,83,14,Friday
1503960366,2016-05-06 15:00:00,900,15,Friday,104,15,Friday
1503960366,2016-05-06 16:00:00,335,16,Friday,78,16,Friday
1503960366,2016-05-06 17:00:00,279,17,Friday,73,17,Friday
1503960366,2016-05-06 18:00:00,1532,18,Friday,127,18,Friday
1503960366,2016-05-06 19:00:00,2500,19,Friday,172,19,Friday
1503960366,2016-05-06 20:00:00,255,20,Friday,73,20,Friday
1503960366,2016-05-06 21:00:00,514,21,Friday,83,21,Friday
1503960366,2016-05-06 22:00:00,375,22,Friday,78,22,Friday
1503960366,2016-05-06 23:00:00,1611,23,Friday,124,23,Friday
1503960366,2016-05-07 00:00:00,168,0,Saturday,65,0,Saturday
1503960366,2016-05-07 01:00:00,0,1,Saturday,48,1,Saturday
1503960366,2016-05-07 02:00:00,19,2,Saturday,50,2,Saturday
1503960366,2016-05-07 03:00:00,0,3,Saturday,47,3,Saturday
1503960366,2016-05-07 04:00:00,0,4,Saturday,48,4,Saturday
1503960366,2016-05-07 05:00:00,0,5,Saturday,47,5,Saturday
1503960366,2016-05-07 06:00:00,0,6,Saturday,47,6,Saturday
1503960366,2016-05-07 07:00:00,0,7,Saturday,47,7,Saturday
1503960366,2016-05-07 08:00:00,132,8,Saturday,61,8,Saturday
1503960366,2016-05-07 09:00:00,115,9,Saturday,59,9,Saturday
1503960366,2016-05-07 10:00:00,1291,10,Saturday,133,10,Saturday
1503960366,2016-05-07 11:00:00,2352,11,Saturday,164,11,Saturday
1503960366,2016-05-07 12:00:00,129,12,Saturday,62,12,Saturday
1503960366,2016-05-07 13:00:00,77,13,Saturday,55,13,Saturday
1503960366,2016-05-07 14:00:00,125,14,Saturday,64,14,Saturday
1503960366,2016-05-07 15:00:00,318,15,Saturday,65,15,Saturday
1503960366,2016-05-07 16:00:00,259,16,Saturday,68,16,Saturday
1503960366,2016-05-07 17:00:00,173,17,Saturday,64,17,Saturday
1503960366,2016-05-07 18:00:00,253,18,Saturday,71,18,Saturday
1503960366,2016-05-07 19:00:00,652,19,Saturday,91,19,Saturday
1503960366,2016-05-07 20:00:00,102,20,Saturday,59,20,Saturday
1503960366,2016-05-07 21:00:00,2073,21,Saturday,140,21,Saturday
1503960366,2016-05-07 22:00:00,3696,22,Saturday,209,22,Saturday
1503960366,2016-05-07 23:00:00,58,23,Saturday,55,23,Saturday
1503960366,2016-05-08 00:00:00,147,0,Sunday,62,0,Sunday
1503960366,2016-05-08 01:00:00,0,1,Sunday,48,1,Sunday
1503960366,2016-05-08 02:00:00,0,2,Sunday,47,2,Sunday
1503960366,2016-05-08 03:00:00,0,3,Sunday,47,3,Sunday
1503960366,2016-05-08 04:00:00,6,4,Sunday,48,4,Sunday
1503960366,2016-05-08 05:00:00,0,5,Sunday,47,5,Sunday
1503960366,2016-05-08 06:00:00,7,6,Sunday,48,6,Sunday
1503960366,2016-05-08 07:00:00,0,7,Sunday,47,7,Sunday
1503960366,2016-05-08 08:00:00,0,8,Sunday,47,8,Sunday
1503960366,2016-05-08 09:00:00,0,9,Sunday,47,9,Sunday
1503960366,2016-05-08 10:00:00,0,10,Sunday,47,10,Sunday
1503960366,2016-05-08 11:00:00,0,11,Sunday,47,11,Sunday
1503960366,2016-05-08 12:00:00,511,12,Sunday,85,12,Sunday
1503960366,2016-05-08 13:00:00,227,13,Sunday,65,13,Sunday
1503960366,2016-05-08 14:00:00,660,14,Sunday,98,14,Sunday
1503960366,2016-05-08 15:00:00,341,15,Sunday,68,15,Sunday
1503960366,2016-05-08 16:00:00,100,16,Sunday,58,16,Sunday
1503960366,2016-05-08 17:00:00,240,17,Sunday,69,17,Sunday
1503960366,2016-05-08 18:00:00,4472,18,Sunday,261,18,Sunday
1503960366,2016-05-08 19:00:00,1069,19,Sunday,107,19,Sunday
1503960366,2016-05-08 20:00:00,793,20,Sunday,88,20,Sunday
1503960366,2016-05-08 21:00:00,663,21,Sunday,101,21,Sunday
1503960366,2016-05-08 22:00:00,553,22,Sunday,92,22,Sunday
1503960366,2016-05-08 23:00:00,271,23,Sunday,66,23,Sunday
1503960366,2016-05-09 00:00:00,135,0,Monday,60,0,Monday
1503960366,2016-05-09 01:00:00,0,1,Monday,47,1,Monday
1503960366,2016-05-09 02:00:00,0,2,Monday,47,2,Monday
1503960366,2016-05-09 03:00:00,0,3,Monday,47,3,Monday
1503960366,2016-05-09 04:00:00,0,4,Monday,47,4,Monday
1503960366,2016-05-09 05:00:00,14,5,Monday,49,5,Monday
1503960366,2016-05-09 06:00:00,408,6,Monday,81,6,Monday
1503960366,2016-05-09 07:00:00,214,7,Monday,63,7,Monday
1503960366,2016-05-09 08:00:00,109,8,Monday,58,8,Monday
1503960366,2016-05-09 09:00:00,160,9,Monday,58,9,Monday
1503960366,2016-05-09 10:00:00,322,10,Monday,69,10,Monday
1503960366,2016-05-09 11:00:00,477,11,Monday,74,11,Monday
1503960366,2016-05-09 12:00:00,507,12,Monday,79,12,Monday
1503960366,2016-05-09 13:00:00,7,13,Monday,52,13,Monday
1503960366,2016-05-09 14:00:00,0,14,Monday,51,14,Monday
1503960366,2016-05-09 15:00:00,22,15,Monday,53,15,Monday
1503960366,2016-05-09 16:00:00,2692,16,Monday,176,16,Monday
1503960366,2016-05-09 17:00:00,1260,17,Monday,125,17,Monday
1503960366,2016-05-09 18:00:00,624,18,Monday,90,18,Monday
1503960366,2016-05-09 19:00:00,1062,19,Monday,115,19,Monday
1503960366,2016-05-09 20:00:00,1325,20,Monday,117,20,Monday
1503960366,2016-05-09 21:00:00,2684,21,Monday,168,21,Monday
1503960366,2016-05-09 22:00:00,0,22,Monday,47,22,Monday
1503960366,2016-05-09 23:00:00,0,23,Monday,47,23,Monday
1503960366,2016-05-10 00:00:00,0,0,Tuesday,47,0,Tuesday
1503960366,2016-05-10 01:00:00,92,1,Tuesday,58,1,Tuesday
1503960366,2016-05-10 02:00:00,0,2,Tuesday,47,2,Tuesday
1503960366,2016-05-10 03:00:00,0,3,Tuesday,47,3,Tuesday
1503960366,2016-05-10 04:00:00,0,4,Tuesday,47,4,Tuesday
1503960366,2016-05-10 05:00:00,0,5,Tuesday,47,5,Tuesday
1503960366,2016-05-10 06:00:00,0,6,Tuesday,47,6,Tuesday
1503960366,2016-05-10 07:00:00,47,7,Tuesday,53,7,Tuesday
1503960366,2016-05-10 08:00:00,227,8,Tuesday,67,8,Tuesday
1503960366,2016-05-10 09:00:00,1461,9,Tuesday,118,9,Tuesday
1503960366,2016-05-10 10:00:00,258,10,Tuesday,76,10,Tuesday
1503960366,2016-05-10 11:00:00,988,11,Tuesday,102,11,Tuesday
1503960366,2016-05-10 12:00:00,74,12,Tuesday,63,12,Tuesday
1503960366,2016-05-10 13:00:00,234,13,Tuesday,73,13,Tuesday
1503960366,2016-05-10 14:00:00,159,14,Tuesday,66,14,Tuesday
1503960366,2016-05-10 15:00:00,1038,15,Tuesday,101,15,Tuesday
1503960366,2016-05-10 16:00:00,312,16,Tuesday,83,16,Tuesday
1503960366,2016-05-10 17:00:00,645,17,Tuesday,88,17,Tuesday
1503960366,2016-05-10 18:00:00,2494,18,Tuesday,160,18,Tuesday
1503960366,2016-05-10 19:00:00,1418,19,Tuesday,127,19,Tuesday
1503960366,2016-05-10 20:00:00,2480,20,Tuesday,164,20,Tuesday
1503960366,2016-05-10 21:00:00,251,21,Tuesday,77,21,Tuesday
1503960366,2016-05-10 22:00:00,0,22,Tuesday,50,22,Tuesday
1503960366,2016-05-10 23:00:00,29,23,Tuesday,53,23,Tuesday
1503960366,2016-05-11 00:00:00,266,0,Wednesday,72,0,Wednesday
1503960366,2016-05-11 01:00:00,45,1,Wednesday,54,1,Wednesday
1503960366,2016-05-11 02:00:00,73,2,Wednesday,54,2,Wednesday
1503960366,2016-05-11 03:00:00,10,3,Wednesday,49,3,Wednesday
1503960366,2016-05-11 04:00:00,0,4,Wednesday,47,4,Wednesday
1503960366,2016-05-11 05:00:00,0,5,Wednesday,47,5,Wednesday
1503960366,2016-05-11 06:00:00,0,6,Wednesday,47,6,Wednesday
1503960366,2016-05-11 07:00:00,47,7,Wednesday,53,7,Wednesday
1503960366,2016-05-11 08:00:00,312,8,Wednesday,78,8,Wednesday
1503960366,2016-05-11 09:00:00,1914,9,Wednesday,144,9,Wednesday
1503960366,2016-05-11 10:00:00,644,10,Wednesday,89,10,Wednesday
1503960366,2016-05-11 11:00:00,259,11,Wednesday,75,11,Wednesday
1503960366,2016-05-11 12:00:00,116,12,Wednesday,63,12,Wednesday
1503960366,2016-05-11 13:00:00,811,13,Wednesday,101,13,Wednesday
1503960366,2016-05-11 14:00:00,1560,14,Wednesday,130,14,Wednesday
1503960366,2016-05-11 15:00:00,348,15,Wednesday,72,15,Wednesday
1503960366,2016-05-11 16:00:00,289,16,Wednesday,70,16,Wednesday
1503960366,2016-05-11 17:00:00,245,17,Wednesday,67,17,Wednesday
1503960366,2016-05-11 18:00:00,3449,18,Wednesday,208,18,Wednesday
1503960366,2016-05-11 19:00:00,293,19,Wednesday,90,19,Wednesday
1503960366,2016-05-11 20:00:00,1209,20,Wednesday,114,20,Wednesday
1624580081,2016-04-12 00:00:00,31,0,Tuesday,55,0,Tuesday
1624580081,2016-04-12 01:00:00,0,1,Tuesday,51,1,Tuesday
1624580081,2016-04-12 02:00:00,0,2,Tuesday,50,2,Tuesday
1624580081,2016-04-12 03:00:00,7,3,Tuesday,51,3,Tuesday
1624580081,2016-04-12 04:00:00,0,4,Tuesday,50,4,Tuesday
1624580081,2016-04-12 05:00:00,0,5,Tuesday,50,5,Tuesday
1624580081,2016-04-12 06:00:00,0,6,Tuesday,50,6,Tuesday
1624580081,2016-04-12 07:00:00,0,7,Tuesday,50,7,Tuesday
1624580081,2016-04-12 08:00:00,0,8,Tuesday,51,8,Tuesday
1624580081,2016-04-12 09:00:00,1085,9,Tuesday,74,9,Tuesday
1624580081,2016-04-12 10:00:00,5375,10,Tuesday,141,10,Tuesday
1624580081,2016-04-12 11:00:00,129,11,Tuesday,56,11,Tuesday
1624580081,2016-04-12 12:00:00,81,12,Tuesday,57,12,Tuesday
1624580081,2016-04-12 13:00:00,67,13,Tuesday,54,13,Tuesday
1624580081,2016-04-12 14:00:00,43,14,Tuesday,55,14,Tuesday
1624580081,2016-04-12 15:00:00,0,15,Tuesday,52,15,Tuesday
1624580081,2016-04-12 16:00:00,79,16,Tuesday,54,16,Tuesday
1624580081,2016-04-12 17:00:00,235,17,Tuesday,63,17,Tuesday
1624580081,2016-04-12 18:00:00,257,18,Tuesday,62,18,Tuesday
1624580081,2016-04-12 19:00:00,501,19,Tuesday,77,19,Tuesday
1624580081,2016-04-12 20:00:00,99,20,Tuesday,60,20,Tuesday
1624580081,2016-04-12 21:00:00,0,21,Tuesday,50,21,Tuesday
1624580081,2016-04-12 22:00:00,0,22,Tuesday,50,22,Tuesday
1624580081,2016-04-12 23:00:00,174,23,Tuesday,70,23,Tuesday
1624580081,2016-04-13 00:00:00,75,0,Wednesday,58,0,Wednesday
1624580081,2016-04-13 01:00:00,0,1,Wednesday,51,1,Wednesday
1624580081,2016-04-13 02:00:00,0,2,Wednesday,50,2,Wednesday
1624580081,2016-04-13 03:00:00,0,3,Wednesday,50,3,Wednesday
1624580081,2016-04-13 04:00:00,0,4,Wednesday,50,4,Wednesday
1624580081,2016-04-13 05:00:00,0,5,Wednesday,50,5,Wednesday
1624580081,2016-04-13 06:00:00,0,6,Wednesday,50,6,Wednesday
1624580081,2016-04-13 07:00:00,0,7,Wednesday,50,7,Wednesday
1624580081,2016-04-13 08:00:00,0,8,Wednesday,51,8,Wednesday
1624580081,2016-04-13 09:00:00,1663,9,Wednesday,90,9,Wednesday
1624580081,2016-04-13 10:00:00,3685,10,Wednesday,112,10,Wednesday
1624580081,2016-04-13 11:00:00,608,11,Wednesday,68,11,Wednesday
1624580081,2016-04-13 12:00:00,80,12,Wednesday,59,12,Wednesday
1624580081,2016-04-13 13:00:00,0,13,Wednesday,50,13,Wednesday
1624580081,2016-04-13 14:00:00,36,14,Wednesday,55,14,Wednesday
1624580081,2016-04-13 15:00:00,0,15,Wednesday,50,15,Wednesday
1624580081,2016-04-13 16:00:00,126,16,Wednesday,59,16,Wednesday
